Family_Number,Vehicle_Type,Vehicle_Ownership,Fuel_Type,Parking_Location_at_Home,New types
22142,Car,Household,Petrol,Roadside - Free,Car
22142,Car,Household,Petrol,Roadside - Free,Car
22143,Large Car (SUV),Household,Petrol,Roadside - Free,Car
22143,Car,Household,Petrol,Roadside - Free,Car
22143,Car,Household,Petrol,Roadside - Free,Car
22143,Car,Household,Petrol,Roadside - Free,Car
22143,Car,Household,Petrol,Roadside - Free,Car
22341,Car,Household,Petrol,Roadside - Free,Car
22341,Car,Household,Petrol,Roadside - Free,Car
22314,Car,Household,Petrol,Roadside - Free,Car
22314,Car,Household,Petrol,Roadside - Free,Car
22315,Car,Household,Petrol,Personal Garage (Home),Car
22315,Car,Household,Petrol,Personal Garage (Home),Car
22316,Car,Household,Petrol,Personal Garage (Home),Car
22316,Car,Household,Petrol,Personal Garage (Home),Car
22316,Car,Household,Petrol,Roadside - Free,Car
22791,Car,Household,Petrol,Roadside - Free,Car
22318,Car,Household,Petrol,Personal Garage (Home),Car
22317,Car,Household,Petrol,Personal Garage (Home),Car
22317,Car,Household,Petrol,Personal Garage (Home),Car
22317,Car,Household,Petrol,Roadside - Free,Car
22792,Car,Employer's,Petrol,Roadside - Free,Car
22319,Large Car (SUV),Household,Petrol,Roadside - Free,Car
22793,Car,Employer's,Petrol,On-Site Residential - Free,Car
21651,Large Car (SUV),Household,Petrol,Roadside - Free,Car
21651,Car,Household,Petrol,Roadside - Free,Car
22643,Car,Household,Petrol,Roadside - Free,Car
22342,Large Car (SUV),Household,Petrol,Roadside - Free,Car
22342,Large Car (SUV),Household,Petrol,Roadside - Free,Car
22342,Car,Household,Petrol,Roadside - Free,Car
21649,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
21649,Car,Household,Petrol,Personal Garage (Home),Car
22794,Car,Employer's,Petrol,Roadside - Free,Car
21645,Large Car (SUV),Household,Petrol,Roadside - Free,Car
22644,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
22644,Car,Household,Petrol,Personal Garage (Home),Car
21644,Large Car (SUV),Household,Petrol,Roadside - Free,Car
22795,Car,Employer's,Petrol,Roadside - Free,Car
23518,Car,Household,Petrol,Roadside - Free,Car
23518,Car,Household,Petrol,Roadside - Free,Car
21642,Large Car (SUV),Household,Petrol,Roadside - Free,Car
24640,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
20919,Large Car (SUV),Household,Petrol,Roadside - Free,Car
20919,Car,Household,Petrol,Roadside - Free,Car
23435,Car,Household,Petrol,Roadside - Free,Car
24247,Car,Household,Petrol,Roadside - Free,Car
22796,Car,Employer's,Petrol,Roadside - Free,Car
20159,Car,Household,Petrol,Personal Garage (Home),Car
20159,Car,Household,Petrol,Personal Garage (Home),Car
22645,Large Car (SUV),Household,Petrol,Roadside - Free,Car
21639,Pick-Up,Household,Petrol,Roadside - Free,LGV
23975,Car,Employer's,Petrol,Roadside - Free,Car
23519,Car,Household,Petrol,Roadside - Free,Car
24639,Car,Household,Petrol,Roadside - Free,Car
24762,Large Car (SUV),Household,Petrol,Roadside - Free,Car
24762,Car,Household,Petrol,Roadside - Free,Car
21300,Large Car (SUV),Household,Petrol,Roadside - Free,Car
21300,Car,Household,Petrol,Roadside - Free,Car
24248,Car,Household,Petrol,Roadside - Free,Car
21097,Car,Employer's,Petrol,Roadside - Free,Car
23438,Car,Household,Petrol,Roadside - Free,Car
21636,Car,Household,Petrol,Roadside - Free,Car
20920,Car,Household,Petrol,Roadside - Free,Car
20920,Car,Household,Petrol,Roadside - Free,Car
20920,Car,Household,Petrol,Roadside - Free,Car
25147,Car,Household,Petrol,Personal Garage (Home),Car
25147,Car,Household,Petrol,Personal Garage (Home),Car
24855,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
24855,Large Car (SUV),Household,Petrol,Roadside - Free,Car
21635,Large Car (SUV),Household,Petrol,Roadside - Free,Car
24490,Car,Household,Petrol,Roadside - Free,Car
24490,Car,Household,Petrol,Roadside - Free,Car
24490,Car,Household,Petrol,Roadside - Free,Car
23520,Car,Household,Petrol,Roadside - Free,Car
24052,Car,Household,Petrol,Roadside - Free,Car
24638,Car,Household,Petrol,Roadside - Free,Car
24638,Car,Household,Petrol,Roadside - Free,Car
24856,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
24856,Car,Household,Petrol,Roadside - Free,Car
21631,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
23272,Car,Household,Petrol,On-Site Residential - Free,Car
22646,Car,Household,Petrol,Roadside - Free,Car
23521,Car,Household,Petrol,Roadside - Free,Car
24759,Car,Household,Petrol,Roadside - Free,Car
24759,Large Car (SUV),Household,Petrol,Roadside - Free,Car
24759,Car,Household,Petrol,Roadside - Free,Car
24759,Car,Household,Petrol,Roadside - Free,Car
25146,Car,Household,Petrol,Roadside - Free,Car
23626,Car,Household,Petrol,Roadside - Free,Car
20160,Car,Household,Petrol,Personal Garage (Home),Car
21863,Car,Household,Petrol,Roadside - Free,Car
24250,Pick-Up,Employer's,Diesel,Personal Garage (Home),LGV
24637,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
24637,Car,Household,Petrol,Personal Garage (Home),Car
24637,Car,Household,Petrol,Roadside - Free,Car
24056,Car,Household,Petrol,Roadside - Free,Car
21301,Car,Household,Petrol,Roadside - Free,Car
23037,Car,Employer's,Petrol,On-Site Residential - Free,Car
23268,Large Car (SUV),Household,Petrol,On-Site Residential - Free,Car
23268,Car,Household,Petrol,Roadside - Free,Car
22647,Pick-Up,Employer's,Diesel,Roadside - Free,LGV
22259,Car,Household,Petrol,Personal Garage (Home),Car
22259,Car,Household,Petrol,Personal Garage (Home),Car
22259,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
22259,Car,Household,Petrol,Personal Garage (Home),Car
22989,Large Car (SUV),Household,Petrol,Roadside - Free,Car
23437,Car,Household,Petrol,Roadside - Free,Car
20923,Pick-Up,Household,Petrol,Off-Road - Free,LGV
24251,Car,Household,Petrol,Personal Garage (Home),Car
24534,Car,Household,Petrol,Roadside - Free,Car
23625,Large Car (SUV),Household,Petrol,Roadside - Free,Car
24857,Large Car (SUV),Household,Petrol,Roadside - Free,Car
24857,Large Car (SUV),Household,Petrol,Roadside - Free,Car
23835,Car,Household,Petrol,Roadside - Free,Car
24057,Car,Household,Petrol,Roadside - Free,Car
25159,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
22343,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
22343,Car,Household,Petrol,Roadside - Free,Car
22343,Car,Household,Petrol,Roadside - Free,Car
21953,Car,Household,Petrol,Roadside - Free,Car
23270,Car,Household,Petrol,On-Site Residential - Free,Car
20729,Car,Household,Petrol,Roadside - Free,Car
24252,Car,Household,Petrol,Roadside - Free,Car
24636,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
24636,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
24636,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
24636,Car,Household,Petrol,Roadside - Free,Car
24636,Car,Household,Petrol,Roadside - Free,Car
24535,Car,Household,Petrol,Roadside - Free,Car
24535,Car,Household,Petrol,Roadside - Free,Car
20479,Car,Household,Petrol,Roadside - Free,Car
25158,Car,Household,Petrol,Roadside - Free,Car
24493,Car,Household,Petrol,Roadside - Free,Car
24493,Car,Household,Petrol,Roadside - Free,Car
24425,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
24839,Car,Household,Petrol,Roadside - Free,Car
23624,Large Car (SUV),Household,Petrol,Roadside - Free,Car
23624,Large Car (SUV),Household,Petrol,Roadside - Free,Car
23624,Car,Household,Petrol,Roadside - Free,Car
24858,Large Car (SUV),Household,Petrol,Roadside - Free,Car
24858,Car,Household,Petrol,Roadside - Free,Car
24173,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
20724,Car,Household,Petrol,Roadside - Free,Car
24253,Car,Household,Petrol,Roadside - Free,Car
20925,Car,Household,Petrol,Roadside - Free,Car
20925,Car,Household,Petrol,Roadside - Free,Car
23806,Car,Household,Petrol,Roadside - Free,Car
24758,Pick-Up,Household,Petrol,Roadside - Free,LGV
23384,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
22648,Large Car (SUV),Household,Petrol,Roadside - Free,Car
23855,Car,Household,Petrol,Roadside - Free,Car
23194,Large Car (SUV),Household,Petrol,On-Site Residential - Free,Car
23361,Large Car (SUV),Household,Petrol,On-Site Residential - Free,Car
23361,Car,Household,Petrol,On-Site Residential - Free,Car
24053,Car,Household,Petrol,Roadside - Free,Car
24053,Car,Household,Petrol,Roadside - Free,Car
22797,Car,Household,Petrol,On-Site Residential - Free,Car
22797,Car,Household,Petrol,On-Site Residential - Free,Car
22260,Car,Household,Petrol,Personal Garage (Home),Car
24635,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
24635,Car,Household,Petrol,Personal Garage (Home),Car
24635,Car,Household,Petrol,Personal Garage (Home),Car
24635,Car,Household,Petrol,Roadside - Free,Car
25162,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
22849,Car,Household,Petrol,Roadside - Free,Car
23266,Car,Household,Petrol,On-Site Residential - Free,Car
22367,Car,Household,Petrol,On-Site Residential - Free,Car
23617,Large Car (SUV),Household,Petrol,Roadside - Free,Car
23617,Car,Household,Petrol,Personal Garage (Home),Car
24426,Car,Household,Petrol,Personal Garage (Home),Car
21175,Truck,Household,Diesel,Roadside - Free,Truck
21175,Car,Household,Petrol,Roadside - Free,Car
20924,Car,Household,Petrol,On-Site Residential - Free,Car
24536,Car,Household,Petrol,Roadside - Free,Car
20161,Car,Household,Petrol,Personal Garage (Home),Car
24059,Car,Household,Petrol,Roadside - Free,Car
24174,Car,Household,Petrol,Personal Garage (Home),Car
24634,Car,Household,Petrol,Roadside - Free,Car
21537,Pick-Up,Household,Petrol,Roadside - Free,LGV
21537,Car,Household,Petrol,Roadside - Free,Car
21537,Car,Household,Petrol,Personal Garage (Home),Car
21870,Car,Household,Petrol,Roadside - Free,Car
23316,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
20713,Car,Household,Petrol,Roadside - Free,Car
23439,Car,Household,Petrol,On-Site Residential - Free,Car
24494,Car,Household,Petrol,Roadside - Free,Car
24494,Large Car (SUV),Household,Petrol,Roadside - Free,Car
24494,Car,Rental,Petrol,Roadside - Free,Car
24494,Car,Rental,Petrol,Roadside - Free,Car
23192,Car,Employer's,Petrol,On-Site Residential - Free,Car
22649,Car,Household,Petrol,Roadside - Free,Car
22649,Car,Household,Petrol,Roadside - Free,Car
23036,Large Car (SUV),Household,Petrol,On-Site Residential - Free,Car
23807,Car,Household,Petrol,Roadside - Free,Car
22369,Car,Household,Petrol,On-Site Residential - Free,Car
23377,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
23883,Car,Household,Petrol,Roadside - Free,Car
24537,Car,Household,Petrol,Roadside - Free,Car
24427,Car,Employer's,Petrol,Roadside - Free,Car
23009,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
24745,Large Car (SUV),Household,Petrol,Roadside - Free,Car
24745,Car,Household,Petrol,Roadside - Free,Car
24745,Car,Household,Petrol,Roadside - Free,Car
21538,Large Car (SUV),Household,Petrol,Roadside - Free,Car
20926,Large Car (SUV),Household,Petrol,Roadside - Free,Car
20926,Car,Household,Petrol,Roadside - Free,Car
22844,Car,Household,Petrol,Roadside - Free,Car
24838,Car,Household,Petrol,Personal Garage (Home),Car
24838,Large Car (SUV),Household,Petrol,Roadside - Free,Car
23360,Car,Household,Petrol,Roadside - Free,Car
23317,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
23317,Car,Household,Petrol,Personal Garage (Home),Car
23616,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
23616,Large Car (SUV),Household,Petrol,Roadside - Free,Car
23616,Car,Household,Petrol,Roadside - Free,Car
25161,Car,Household,Petrol,Personal Garage (Home),Car
25161,Car,Household,Petrol,Personal Garage (Home),Car
25161,Car,Household,Petrol,Roadside - Free,Car
25161,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
23271,Car,Household,Petrol,On-Site Residential - Free,Car
24538,Car,Household,Petrol,Roadside - Free,Car
22371,Car,Household,Petrol,Roadside - Free,Car
24579,Large Car (SUV),Household,Petrol,Roadside - Free,Car
20478,Car,Household,Petrol,On-Site Residential - Free,Car
20760,Car,Household,Petrol,Roadside - Free,Car
20760,Car,Household,Petrol,Roadside - Free,Car
23758,Car,Household,Petrol,On-Site Residential - Free,Car
22845,Car,Household,Petrol,Roadside - Free,Car
23608,Car,Household,Petrol,Roadside - Free,Car
21862,Car,Household,Petrol,Roadside - Free,Car
23804,Car,Household,Petrol,Roadside - Free,Car
20717,Car,Household,Petrol,Roadside - Free,Car
20717,Car,Household,Petrol,Roadside - Free,Car
23615,Car,Household,Petrol,Roadside - Free,Car
23035,Car,Household,Petrol,On-Site Residential - Free,Car
24175,Car,Household,Petrol,Personal Garage (Home),Car
24747,Large Car (SUV),Household,Petrol,Roadside - Free,Car
24747,Car,Household,Petrol,Roadside - Free,Car
23319,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
22258,Car,Household,Petrol,Personal Garage (Home),Car
23193,Car,Household,Petrol,On-Site Residential - Free,Car
23441,Large Car (SUV),Household,Petrol,Roadside - Free,Car
20474,Car,Household,Petrol,Roadside - Charged,Car
24586,Pick-Up,Employer's,Diesel,Roadside - Free,LGV
22846,Car,Household,Petrol,Roadside - Free,Car
23884,Car,Household,Petrol,Roadside - Free,Car
23611,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
23611,Car,Household,Petrol,Personal Garage (Home),Car
23379,Car,Household,Petrol,On-Site Residential - Free,Car
23379,Car,Employer's,Petrol,Roadside - Free,Car
22651,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
22651,Car,Household,Petrol,Personal Garage (Home),Car
23756,Car,Household,Petrol,On-Site Residential - Free,Car
23756,Car,Household,Petrol,On-Site Residential - Free,Car
23805,Car,Household,Petrol,Roadside - Free,Car
23358,Large Car (SUV),Household,Petrol,Roadside - Free,Car
23612,Car,Household,Petrol,Roadside - Free,Car
25375,Car,Household,Petrol,Roadside - Free,Car
23614,Large Car (SUV),Household,Petrol,Off-Road - Free,Car
24428,Car,Household,Petrol,Roadside - Free,Car
24176,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
21540,Pick-Up,Employer's,Diesel,Personal Garage (Home),LGV
24540,Car,Household,Petrol,Roadside - Free,Car
20761,Car,Employer's,Petrol,Roadside - Free,Car
23007,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
23007,Car,Household,Petrol,Personal Garage (Home),Car
20715,Car,Household,Petrol,Roadside - Free,Car
20715,Car,Household,Petrol,Roadside - Free,Car
23609,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
23609,Car,Household,Petrol,Personal Garage (Home),Car
23613,Car,Household,Petrol,Roadside - Free,Car
23321,Car,Household,Petrol,Personal Garage (Home),Car
22257,Car,Household,Petrol,Personal Garage (Home),Car
22321,Car,Household,Petrol,Personal Garage (Home),Car
22321,Car,Household,Petrol,Roadside - Free,Car
23754,Large Car (SUV),Household,Petrol,On-Site Residential - Free,Car
23754,Car,Household,Petrol,On-Site Residential - Free,Car
23442,Car,Household,Petrol,On-Site Residential - Free,Car
22652,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
23885,Large Car (SUV),Household,Petrol,On-Site Residential - Free,Car
23885,Car,Household,Petrol,Roadside - Free,Car
23885,Car,Household,Petrol,Roadside - Free,Car
24177,Car,Household,Petrol,Personal Garage (Home),Car
21541,Car,Household,Petrol,Personal Garage (Home),Car
23610,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
23610,Car,Household,Petrol,Personal Garage (Home),Car
20762,Car,Household,Petrol,Roadside - Free,Car
20762,Car,Household,Petrol,Roadside - Free,Car
24496,Car,Household,Diesel,Roadside - Free,Car
24539,Car,Household,Petrol,Roadside - Free,Car
24837,Large Car (SUV),Household,Petrol,Roadside - Free,Car
24837,Car,Household,Petrol,Roadside - Free,Car
24429,Car,Employer's,Petrol,Personal Garage (Home),Car
22256,Car,Household,Petrol,Personal Garage (Home),Car
22320,Car,Household,Petrol,Personal Garage (Home),Car
20409,Car,Household,Petrol,On-Site Residential - Free,Car
20763,Car,Employer's,Petrol,Roadside - Free,Car
23318,Car,Household,Petrol,Personal Garage (Home),Car
23191,Large Car (SUV),Household,Petrol,On-Site Residential - Free,Car
24541,Large Car (SUV),Household,Petrol,Roadside - Free,Car
23606,Large Car (SUV),Household,Petrol,Roadside - Free,Car
23606,Large Car (SUV),Household,Petrol,Roadside - Free,Car
23606,Car,Household,Petrol,Roadside - Free,Car
23364,Car,Household,Petrol,On-Site Residential - Free,Car
23364,Car,Household,Petrol,On-Site Residential - Free,Car
23364,Car,Household,Petrol,On-Site Residential - Free,Car
22653,Pick-Up,Employer's,Diesel,Roadside - Free,LGV
22255,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
20119,Large Car (SUV),Household,Petrol,Roadside - Free,Car
20119,Car,Household,Petrol,Roadside - Free,Car
23569,Car,Household,Petrol,Roadside - Free,Car
20162,Car,Household,Petrol,Personal Garage (Home),Car
20162,Car,Household,Petrol,Roadside - Free,Car
24178,Car,Employer's,Petrol,Roadside - Free,Car
21542,Car,Household,Petrol,Roadside - Free,Car
20764,Car,Household,Petrol,Roadside - Free,Car
25373,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
24746,Large Car (SUV),Household,Petrol,Roadside - Free,Car
24746,Truck,Household,Petrol,Roadside - Free,Truck
24746,Car,Household,Petrol,Roadside - Free,Car
23745,Car,Household,Petrol,On-Site Residential - Free,Car
24836,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
23466,Car,Household,Petrol,On-Site Residential - Free,Car
20927,Car,Household,Petrol,On-Site Residential - Free,Car
23570,Car,Household,Petrol,Personal Garage (Home),Car
20714,Car,Household,Petrol,Roadside - Free,Car
21847,Car,Household,Petrol,Roadside - Free,Car
21847,Car,Household,Petrol,Roadside - Free,Car
21847,Car,Household,Petrol,Roadside - Free,Car
20120,Car,Household,Petrol,Roadside - Free,Car
21197,Large Car (SUV),Household,Petrol,Roadside - Free,Car
21197,Car,Household,Petrol,Roadside - Free,Car
21197,Car,Household,Petrol,Roadside - Free,Car
23571,Car,Household,Petrol,Personal Garage (Home),Car
23605,Large Car (SUV),Household,Petrol,Roadside - Free,Car
23605,Car,Household,Petrol,Roadside - Free,Car
20472,Car,Household,Petrol,Roadside - Free,Car
23376,Car,Household,Petrol,On-Site Residential - Free,Car
21543,Pick-Up,Household,Diesel,Roadside - Free,LGV
20766,Car,Employer's,Petrol,Roadside - Free,Car
22254,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
20928,Large Car (SUV),Household,Petrol,On-Site Residential - Free,Car
24179,Car,Household,Petrol,Personal Garage (Home),Car
22534,Car,Household,Petrol,Personal Garage (Home),Car
